date,area,trap,mosquito_name,number_of_mosquitoes
2025-11-12,Forrestdale,City of Armadale,Anopheles annulipes,1
2025-11-12,Forrestdale,City of Armadale,Anopheles annulipes,1
2025-11-12,Forrestdale,City of Armadale,Anopheles annulipes,1
2025-11-12,Forrestdale,City of Armadale,Anopheles annulipes,1
2025-11-12,Forrestdale,City of Armadale,Anopheles annulipes,1
2025-11-12,Forrestdale,City of Armadale,Anopheles annulipes,1
2025-11-12,Forrestdale,City of Armadale,Anopheles annulipes,1
2025-11-12,Forrestdale,City of Armadale,Anopheles annulipes,1
2025-11-12,Forrestdale,City of Armadale,Anopheles annulipes,1
2025-11-12,Forrestdale,City of Armadale,Culex annulirostris,1
2025-11-12,Forrestdale,City of Armadale,Culex annulirostris,1
2025-11-12,Forrestdale,City of Armadale,Culex annulirostris,1
2025-11-12,Forrestdale,City of Armadale,Culex annulirostris,1
2025-11-12,Forrestdale,City of Armadale,Culex annulirostris,1
2025-11-12,Forrestdale,City of Armadale,Culex annulirostris,1
2025-11-12,Forrestdale,City of Armadale,Culex annulirostris,1
2025-11-12,Forrestdale,City of Armadale,Culex annulirostris,1
2025-11-12,Forrestdale,City of Armadale,Culex annulirostris,1
2025-11-12,Forrestdale,City of Armadale,Culex annulirostris,1
2025-11-12,Forrestdale,City of Armadale,Culex annulirostris,1
2025-11-12,Forrestdale,City of Armadale,Culex annulirostris,1
2025-11-12,Forrestdale,City of Armadale,Culex annulirostris,1
2025-11-12,Forrestdale,City of Armadale,Culex annulirostris,1
2025-11-12,Forrestdale,City of Armadale,Culex annulirostris,1
2025-11-12,Forrestdale,City of Armadale,Culex annulirostris,1
2025-11-12,Forrestdale,City of Armadale,Culex annulirostris,1
2025-11-12,Forrestdale,City of Armadale,Culex annulirostris,1
2025-11-12,Forrestdale,City of Armadale,Culex annulirostris,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-12,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-11-15,Harrisdale,City of Armadale,Aedes alboannulatus,1
2025-11-15,Harrisdale,City of Armadale,Aedes alboannulatus,1
2025-11-15,Harrisdale,City of Armadale,Aedes alboannulatus,1
2025-11-15,Harrisdale,City of Armadale,Aedes alboannulatus,1
2025-11-15,Harrisdale,City of Armadale,Aedes camptorhynchus,1
2025-11-15,Harrisdale,City of Armadale,Aedes camptorhynchus,1
2025-11-15,Harrisdale,City of Armadale,Aedes notoscriptus,1
2025-11-15,Harrisdale,City of Armadale,Aedes notoscriptus,1
2025-11-15,Harrisdale,City of Armadale,Aedes vigilax,1
2025-11-15,Harrisdale,City of Armadale,Aedes vigilax,1
2025-11-15,Harrisdale,City of Armadale,Aedes vigilax,1
2025-11-15,Harrisdale,City of Armadale,Anopheles annulipes,1
2025-11-15,Harrisdale,City of Armadale,Anopheles annulipes,1
2025-11-15,Harrisdale,City of Armadale,Anopheles annulipes,1
2025-11-15,Harrisdale,City of Armadale,Anopheles annulipes,1
2025-11-15,Harrisdale,City of Armadale,Anopheles annulipes,1
2025-11-15,Harrisdale,City of Armadale,Anopheles annulipes,1
2025-11-15,Harrisdale,City of Armadale,Anopheles annulipes,1
2025-11-15,Harrisdale,City of Armadale,Anopheles annulipes,1
2025-11-15,Harrisdale,City of Armadale,Anopheles annulipes,1
2025-11-15,Harrisdale,City of Armadale,Culex annulirostris,1
2025-11-15,Harrisdale,City of Armadale,Culex annulirostris,1
2025-11-15,Harrisdale,City of Armadale,Culex annulirostris,1
2025-11-15,Harrisdale,City of Armadale,Culex annulirostris,1
2025-11-15,Harrisdale,City of Armadale,Culex annulirostris,1
2025-11-15,Harrisdale,City of Armadale,Culex globocoxitus,1
2025-11-15,Harrisdale,City of Armadale,Culex globocoxitus,1
2025-11-15,Harrisdale,City of Armadale,Culex globocoxitus,1
2025-11-15,Harrisdale,City of Armadale,Culex globocoxitus,1
2025-11-15,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-11-15,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-11-15,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-11-15,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-11-15,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-11-15,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-11-15,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-11-15,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-11-15,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-11-15,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-11-15,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-11-15,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-11-15,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-11-15,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-11-15,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-11-15,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-11-15,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Harrisdale,Unknown,Culex annulirostris,1
2025-12-02,Harrisdale,Unknown,Culex quinquefasciatus,1
2025-12-02,Harrisdale,Unknown,Culex quinquefasciatus,1
2025-12-02,Piara Waters,Unknown,Aedes alboannulatus,1
2025-12-02,Piara Waters,Unknown,Aedes albosostatus,1
2025-12-02,Piara Waters,Unknown,Aedes vigilax,1
2025-12-02,Piara Waters,Unknown,Anopheles annulipes,1
2025-12-02,Piara Waters,Unknown,Anopheles annulipes,1
2025-12-02,Piara Waters,Unknown,Anopheles annulipes,1
2025-12-02,Piara Waters,Unknown,Anopheles annulipes,1
2025-12-02,Piara Waters,Unknown,Anopheles annulipes,1
2025-12-02,Piara Waters,Unknown,Anopheles annulipes,1
2025-12-02,Piara Waters,Unknown,Culex annulirostris,1
2025-12-02,Piara Waters,Unknown,Culex annulirostris,1
2025-12-02,Piara Waters,Unknown,Culex annulirostris,1
2025-12-02,Piara Waters,Unknown,Culex annulirostris,1
2025-12-02,Piara Waters,Unknown,Culex australicus,1
2025-12-02,Piara Waters,Unknown,Culex australicus,1
2025-12-02,Piara Waters,Unknown,Culex australicus,1
2025-12-02,Piara Waters,Unknown,Culex australicus,1
2025-12-02,Piara Waters,Unknown,Culex australicus,1
2025-12-02,Piara Waters,Unknown,Culex australicus,1
2025-12-02,Piara Waters,Unknown,Culex australicus,1
2025-12-02,Piara Waters,Unknown,Culex australicus,1
2025-12-02,Piara Waters,Unknown,Culex globocoxitus,1
2025-12-02,Piara Waters,Unknown,Culex globocoxitus,1
2025-12-02,Piara Waters,Unknown,Culex globocoxitus,1
2025-12-02,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-12-02,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-12-02,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-12-02,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-12-02,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-12-02,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-12-02,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-12-02,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-12-02,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-12-02,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-12-02,Piara Waters,Unknown,Culex quinquefasciatus,1
2025-12-02,Piara Waters,Unknown,Other,1
2025-12-02,Piara Waters,Unknown,Other,1
2025-12-02,Piara Waters,Unknown,Other,1
2025-12-02,Piara Waters,Unknown,Other,1
2025-12-02,Piara Waters,Unknown,Other,1
2025-12-02,Harrisdale,City of Armadale,Aedes alboannulatus,1
2025-12-02,Harrisdale,City of Armadale,Aedes alboannulatus,1
2025-12-02,Harrisdale,City of Armadale,Aedes alboannulatus,1
2025-12-02,Harrisdale,City of Armadale,Aedes notoscriptus,1
2025-12-02,Harrisdale,City of Armadale,Aedes notoscriptus,1
2025-12-02,Harrisdale,City of Armadale,Aedes notoscriptus,1
2025-12-02,Harrisdale,City of Armadale,Aedes notoscriptus,1
2025-12-02,Harrisdale,City of Armadale,Aedes notoscriptus,1
2025-12-02,Harrisdale,City of Armadale,Aedes ratcliffei,1
2025-12-02,Harrisdale,City of Armadale,Aedes ratcliffei,1
2025-12-02,Harrisdale,City of Armadale,Anopheles annulipes,1
2025-12-02,Harrisdale,City of Armadale,Anopheles annulipes,1
2025-12-02,Harrisdale,City of Armadale,Anopheles annulipes,1
2025-12-02,Harrisdale,City of Armadale,Anopheles annulipes,1
2025-12-02,Harrisdale,City of Armadale,Anopheles annulipes,1
2025-12-02,Harrisdale,City of Armadale,Anopheles annulipes,1
2025-12-02,Harrisdale,City of Armadale,Anopheles annulipes,1
2025-12-02,Harrisdale,City of Armadale,Culex annulirostris,1
2025-12-02,Harrisdale,City of Armadale,Culex annulirostris,1
2025-12-02,Harrisdale,City of Armadale,Culex annulirostris,1
2025-12-02,Harrisdale,City of Armadale,Culex annulirostris,1
2025-12-02,Harrisdale,City of Armadale,Culex annulirostris,1
2025-12-02,Harrisdale,City of Armadale,Culex annulirostris,1
2025-12-02,Harrisdale,City of Armadale,Culex annulirostris,1
2025-12-02,Harrisdale,City of Armadale,Culex annulirostris,1
2025-12-02,Harrisdale,City of Armadale,Culex annulirostris,1
2025-12-02,Harrisdale,City of Armadale,Culex annulirostris,1
2025-12-02,Harrisdale,City of Armadale,Culex annulirostris,1
2025-12-02,Harrisdale,City of Armadale,Culex annulirostris,1
2025-12-02,Harrisdale,City of Armadale,Culex annulirostris,1
2025-12-02,Harrisdale,City of Armadale,Culex australicus,1
2025-12-02,Harrisdale,City of Armadale,Culex australicus,1
2025-12-02,Harrisdale,City of Armadale,Culex australicus,1
2025-12-02,Harrisdale,City of Armadale,Culex globocoxitus,1
2025-12-02,Harrisdale,City of Armadale,Culex globocoxitus,1
2025-12-02,Harrisdale,City of Armadale,Culex globocoxitus,1
2025-12-02,Harrisdale,City of Armadale,Culex globocoxitus,1
2025-12-02,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Harrisdale,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Harrisdale,City of Armadale,Other,1
2025-12-02,Harrisdale,City of Armadale,Other,1
2025-12-02,Harrisdale,City of Armadale,Other,1
2025-12-02,Harrisdale,City of Armadale,Other,1
2025-12-02,Forrestdale,City of Armadale,Aedes alboannulatus,1
2025-12-02,Forrestdale,City of Armadale,Aedes alboannulatus,1
2025-12-02,Forrestdale,City of Armadale,Aedes alboannulatus,1
2025-12-02,Forrestdale,City of Armadale,Aedes camptorhynchus,1
2025-12-02,Forrestdale,City of Armadale,Aedes notoscriptus,1
2025-12-02,Forrestdale,City of Armadale,Aedes turneri,1
2025-12-02,Forrestdale,City of Armadale,Aedes turneri,1
2025-12-02,Forrestdale,City of Armadale,Aedes turneri,1
2025-12-02,Forrestdale,City of Armadale,Aedes vigilax,1
2025-12-02,Forrestdale,City of Armadale,Aedes vigilax,1
2025-12-02,Forrestdale,City of Armadale,Anopheles annulipes,1
2025-12-02,Forrestdale,City of Armadale,Anopheles annulipes,1
2025-12-02,Forrestdale,City of Armadale,Anopheles annulipes,1
2025-12-02,Forrestdale,City of Armadale,Anopheles annulipes,1
2025-12-02,Forrestdale,City of Armadale,Anopheles annulipes,1
2025-12-02,Forrestdale,City of Armadale,Anopheles annulipes,1
2025-12-02,Forrestdale,City of Armadale,Anopheles annulipes,1
2025-12-02,Forrestdale,City of Armadale,Anopheles annulipes,1
2025-12-02,Forrestdale,City of Armadale,Coquillettidia linealis,1
2025-12-02,Forrestdale,City of Armadale,Culex annulirostris,1
2025-12-02,Forrestdale,City of Armadale,Culex annulirostris,1
2025-12-02,Forrestdale,City of Armadale,Culex annulirostris,1
2025-12-02,Forrestdale,City of Armadale,Culex annulirostris,1
2025-12-02,Forrestdale,City of Armadale,Culex annulirostris,1
2025-12-02,Forrestdale,City of Armadale,Culex annulirostris,1
2025-12-02,Forrestdale,City of Armadale,Culex annulirostris,1
2025-12-02,Forrestdale,City of Armadale,Culex australicus,1
2025-12-02,Forrestdale,City of Armadale,Culex globocoxitus,1
2025-12-02,Forrestdale,City of Armadale,Culex globocoxitus,1
2025-12-02,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Forrestdale,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Forrestdale,City of Armadale,Other,1
2025-12-02,Forrestdale,City of Armadale,Other,1
2025-12-02,Forrestdale,City of Armadale,Other,1
2025-12-02,Forrestdale,City of Armadale,Other,1
2025-12-02,Piara Waters,City of Armadale,Aedes alboannulatus,1
2025-12-02,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex australicus,1
2025-12-02,Piara Waters,City of Armadale,Culex australicus,1
2025-12-02,Piara Waters,City of Armadale,Culex australicus,1
2025-12-02,Piara Waters,City of Armadale,Culex australicus,1
2025-12-02,Piara Waters,City of Armadale,Culex globocoxitus,1
2025-12-02,Piara Waters,City of Armadale,Culex globocoxitus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Other,1
2025-12-02,Piara Waters,City of Armadale,Other,1
2025-12-02,Piara Waters,City of Armadale,Other,1
2025-12-02,Piara Waters,City of Armadale,Aedes aegypti,1
2025-12-02,Piara Waters,City of Armadale,Aedes aegypti,1
2025-12-02,Piara Waters,City of Armadale,Aedes aegypti,1
2025-12-02,Piara Waters,City of Armadale,Aedes alboannulatus,1
2025-12-02,Piara Waters,City of Armadale,Aedes alboannulatus,1
2025-12-02,Piara Waters,City of Armadale,Aedes albosostatus,1
2025-12-02,Piara Waters,City of Armadale,Aedes notoscriptus,1
2025-12-02,Piara Waters,City of Armadale,Aedes notoscriptus,1
2025-12-02,Piara Waters,City of Armadale,Aedes notoscriptus,1
2025-12-02,Piara Waters,City of Armadale,Aedes notoscriptus,1
2025-12-02,Piara Waters,City of Armadale,Aedes notoscriptus,1
2025-12-02,Piara Waters,City of Armadale,Aedes notoscriptus,1
2025-12-02,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-12-02,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-12-02,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-12-02,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-12-02,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-12-02,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex australicus,1
2025-12-02,Piara Waters,City of Armadale,Culex australicus,1
2025-12-02,Piara Waters,City of Armadale,Culex australicus,1
2025-12-02,Piara Waters,City of Armadale,Culex globocoxitus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Other,1
2025-12-02,Piara Waters,City of Armadale,Other,1
2025-12-02,Piara Waters,City of Armadale,Other,1
2025-12-02,Piara Waters,City of Armadale,Other,1
2025-12-02,Piara Waters,City of Armadale,Other,1
2025-12-02,Piara Waters,City of Armadale,Aedes alboannulatus,1
2025-12-02,Piara Waters,City of Armadale,Aedes alboannulatus,1
2025-12-02,Piara Waters,City of Armadale,Aedes albosostatus,1
2025-12-02,Piara Waters,City of Armadale,Aedes notoscriptus,1
2025-12-02,Piara Waters,City of Armadale,Aedes notoscriptus,1
2025-12-02,Piara Waters,City of Armadale,Aedes notoscriptus,1
2025-12-02,Piara Waters,City of Armadale,Aedes notoscriptus,1
2025-12-02,Piara Waters,City of Armadale,Aedes notoscriptus,1
2025-12-02,Piara Waters,City of Armadale,Aedes notoscriptus,1
2025-12-02,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-12-02,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-12-02,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-12-02,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-12-02,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-12-02,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex australicus,1
2025-12-02,Piara Waters,City of Armadale,Culex australicus,1
2025-12-02,Piara Waters,City of Armadale,Culex australicus,1
2025-12-02,Piara Waters,City of Armadale,Culex globocoxitus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Other,1
2025-12-02,Piara Waters,City of Armadale,Other,1
2025-12-02,Piara Waters,City of Armadale,Other,1
2025-12-02,Piara Waters,City of Armadale,Other,1
2025-12-02,Piara Waters,City of Armadale,Other,1
2025-12-02,Piara Waters,City of Armadale,Aedes alboannulatus,1
2025-12-02,Piara Waters,City of Armadale,Aedes alboannulatus,1
2025-12-02,Piara Waters,City of Armadale,Aedes albosostatus,1
2025-12-02,Piara Waters,City of Armadale,Aedes notoscriptus,1
2025-12-02,Piara Waters,City of Armadale,Aedes notoscriptus,1
2025-12-02,Piara Waters,City of Armadale,Aedes notoscriptus,1
2025-12-02,Piara Waters,City of Armadale,Aedes notoscriptus,1
2025-12-02,Piara Waters,City of Armadale,Aedes notoscriptus,1
2025-12-02,Piara Waters,City of Armadale,Aedes notoscriptus,1
2025-12-02,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-12-02,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-12-02,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-12-02,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-12-02,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-12-02,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex australicus,1
2025-12-02,Piara Waters,City of Armadale,Culex australicus,1
2025-12-02,Piara Waters,City of Armadale,Culex australicus,1
2025-12-02,Piara Waters,City of Armadale,Culex globocoxitus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Other,1
2025-12-02,Piara Waters,City of Armadale,Other,1
2025-12-02,Piara Waters,City of Armadale,Other,1
2025-12-02,Piara Waters,City of Armadale,Other,1
2025-12-02,Piara Waters,City of Armadale,Other,1
2025-12-02,Piara Waters,City of Armadale,Aedes alboannulatus,1
2025-12-02,Piara Waters,City of Armadale,Aedes notoscriptus,1
2025-12-02,Piara Waters,City of Armadale,Aedes notoscriptus,1
2025-12-02,Piara Waters,City of Armadale,Aedes notoscriptus,1
2025-12-02,Piara Waters,City of Armadale,Aedes notoscriptus,1
2025-12-02,Piara Waters,City of Armadale,Aedes turneri,1
2025-12-02,Piara Waters,City of Armadale,Aedes vigilax,1
2025-12-02,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-12-02,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-12-02,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-12-02,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-12-02,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-12-02,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-12-02,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-12-02,Piara Waters,City of Armadale,Anopheles annulipes,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex annulirostris,1
2025-12-02,Piara Waters,City of Armadale,Culex australicus,1
2025-12-02,Piara Waters,City of Armadale,Culex australicus,1
2025-12-02,Piara Waters,City of Armadale,Culex australicus,1
2025-12-02,Piara Waters,City of Armadale,Culex australicus,1
2025-12-02,Piara Waters,City of Armadale,Culex globocoxitus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Culex quinquefasciatus,1
2025-12-02,Piara Waters,City of Armadale,Other,1
2025-12-02,Piara Waters,City of Armadale,Other,1
2025-12-02,Piara Waters,City of Armadale,Other,1
2025-12-02,Piara Waters,City of Armadale,Other,1
2025-12-02,Piara Waters,City of Armadale,Other,1
